ID,Name,Category,Count,Colors (HEX),Moods,Aesthetics
electric-mauve-array,Electric Mauve Array,Purple & Electric,6,"#0b0614ff, #20113aff, #3b1d5fff, #6d28d9ff, #9333eaff, #d946efff","purple, electric","Cyber, Mauve"
emerald-circuit-array,Emerald Circuit Array,Green & Technical,6,"#02140bff, #052e16ff, #14532dff, #15803dff, #16a34aff, #22c55eff","green, technical","Circuit, Developer"
emerald-dream,Emerald Dream,Procedural Atmospheric,6,"#151937ff, #2a3b6eff, #4064a5ff, #6c97c5ff, #a3c4dbff, #daeaf0ff",procedural,atmospheric
emerald-flame-2,Emerald Flame 2,Procedural Cinematic,6,"#323319ff, #576632ff, #70994cff, #85bb76ff, #a9d4abff, #dceee1ff",procedural,cinematic
emerald-matrix,Emerald Matrix,Procedural Atmospheric,6,"#d2e3f8ff, #8faaeeff, #4d5de4ff, #281dc8ff, #2d1385ff, #200942ff",procedural,atmospheric
emerald-zenith,Emerald Zenith,Procedural Urban,6,"#2d1e2dff, #5b3d55ff, #895b79ff, #ad8499ff, #ccb2bbff, #eae0e2ff",procedural,urban
ethereal-pulse,Ethereal Pulse,Procedural Cinematic,6,"#290447ff, #46098fff, #570dd7ff, #703ff2ff, #9b87f7ff, #d3cffbff",procedural,cinematic
ethereal-wave-2,Ethereal Wave 2,Procedural Cinematic,6,"#3f0c3cff, #7f1966ff, #bf267eff, #dc558bff, #e994a7ff, #f6d4d6ff",procedural,cinematic
event-horizon,Event Horizon,Cosmos,6,"#000000ff, #020617ff, #0f172aff, #1e293bff, #334155ff, #475569ff","cosmos, professional",Modern
floral-abyss-2,Floral Abyss 2,Procedural Cosmic,6,"#f6d4d4ff, #e995a0ff, #dc557bff, #be2666ff, #7f1952ff, #3f0c30ff",procedural,cosmic
floral-flame,Floral Flame,Procedural Minimalist,6,"#084309ff, #11872eff, #1acb6eff, #4ae7b8ff, #8ef0e9ff, #d1f3f9ff",procedural,minimalist
floral-realm-2,Floral Realm 2,Procedural Atmospheric,6,"#f7ebd3ff, #ebdb93ff, #dfdc52ff, #adc223ff, #638117ff, #29400bff",procedural,atmospheric
forest-canopy,Forest Canopy,Nature & Elemental,6,"#081c15ff, #1b4332ff, #2d6a4fff, #40916cff, #52b788ff, #74c69dff",nature,Nature
forest-ledger-array,Forest Ledger Array,Green & Professional,6,"#0b1f17ff, #123524ff, #1b5e3cff, #2e7d32ff, #43a047ff, #66bb6aff","green, professional","Finance, Nature"
forest-storm,Forest Storm,Procedural Cosmic,6,"#fee5ccff, #fdab81ff, #fc5a35ff, #e20a03ff, #960214ff, #4b0115ff",procedural,cosmic
frozen-gaze,Frozen Gaze,Procedural Minimalist,6,"#331923ff, #66323eff, #994c4fff, #bb8076ff, #d4b7a9ff, #eee5dcff",procedural,minimalist
frozen-spark,Frozen Spark,Procedural Urban,6,"#321a1eff, #643434ff, #975d4eff, #b99378ff, #d3c3aaff, #edeaddff",procedural,urban
frozen-spectrum-2,Frozen Spectrum 2,Procedural Cinematic,6,"#143912ff, #257338ff, #38ac75ff, #65ccb8ff, #9ed9dfff, #d8e8f2ff",procedural,cinematic
fuchsia-circuit-array,Fuchsia Circuit Array,Pink & Technical,6,"#1a0712ff, #500724ff, #9d174dff, #be185dff, #ec4899ff, #f9a8d4ff","pink, technical","Circuit, Developer"
glacier-relay,Glacier Relay,Cool & Technical,6,"#0b1d26ff, #1d4ed8ff, #38bdf8ff, #67e8f9ff, #e0f2feff, #f8fafcff","cool, technical","Glacier, Data"
golden-current,Golden Current,Procedural Industrial,6,"#37152bff, #6e2a69ff, #923fa5ff, #9d6bc6ff, #b2a2dbff, #dadaf0ff",procedural,industrial
golden-glow,Golden Glow,Procedural Cinematic,6,"#31231aff, #635035ff, #958550ff, #b7b57aff, #ccd2acff, #e8edddff",procedural,cinematic
golden-symphony-2,Golden Symphony 2,Procedural Minimalist,6,"#d5f3f5ff, #98cae6ff, #5a85d7ff, #2c32b8ff, #351d7bff, #280e3dff",procedural,minimalist
grape-nocturne-array,Grape Nocturne Array,Purple & Moody,6,"#14061fff, #2a0f3fff, #4a1d5fff, #6b2d83ff, #8e44adff, #b06ad1ff","purple, moody","Nocturne, Grape"
holo-glaze-2,Holo Glaze 2,Procedural Natural,6,"#fbcfd2ff, #f79487ff, #f2743fff, #d76f0dff, #8f6209ff, #473d04ff",procedural,natural
holo-wave,Holo Wave,Procedural Cinematic,6,"#1f4408ff, #468810ff, #76cd18ff, #a7e948ff, #cff18cff, #eef9d1ff",procedural,cinematic
iceberg-blue,Iceberg Blue,Arctic Echoes,6,"#163535ff, #2d606bff, #447fa0ff, #7095c1ff, #a5b4d8ff, #dbddefff",expressive,arctic
imperial-velvet-array,Imperial Velvet Array,Purple & Regal,6,"#0e061aff, #1f0b3dff, #37106bff, #5521a3ff, #7c3aedff, #a78bfaff","purple, regal","Luxury, Velvet"
industrial-gaze-2,Industrial Gaze 2,Procedural Organic,6,"#11024aff, #2c0494ff, #5107deff, #8939f8ff, #bd83fbff, #e8cdfdff",procedural,organic
industrial-gray,Industrial Gray,Professional & SaaS,6,"#212529ff, #343a40ff, #495057ff, #6c757dff, #adb5bdff, #ced4daff",professional,Professional
industrial-horizon,Industrial Horizon,Procedural Tech,6,"#e3daf0ff, #bca4daff, #956dc4ff, #7142a3ff, #4c2c6cff, #271636ff",procedural,tech
ivory-breeze,Ivory Breeze,Procedural Industrial,6,"#34181dff, #683040ff, #9c4969ff, #bd7497ff, #d6a8c2ff, #eedce8ff",procedural,industrial
ivory-glow,Ivory Glow,Procedural Natural,6,"#d9eef1ff, #a0dbdeff, #67cac5ff, #3baa9bff, #277161ff, #13382dff",procedural,natural
ivory-shadow,Ivory Shadow,Procedural Urban,6,"#0e4804ff, #359008ff, #75d90cff, #bbf43dff, #e9f886ff, #fcfaceff",procedural,urban
lemon-signal-array,Lemon Signal Array,Yellow & Interface,6,"#18140aff, #854d0eff, #ca8a04ff, #facc15ff, #fef08aff, #fefce8ff","yellow, bright","Signal, Interface"
light-mist-2,Light Mist 2,Procedural Urban,6,"#f0cdfdff, #bc84faff, #633af7ff, #0811dcff, #053093ff, #022a49ff",procedural,urban
light-tide,Light Tide,Procedural Cosmic,6,"#392413ff, #725526ff, #ab9139ff, #cbc366ff, #dade9fff, #ecf2d8ff",procedural,cosmic
light-vibe,Light Vibe,Procedural Atmospheric,6,"#00114cff, #030098ff, #3f00e4ff, #9e33feff, #e27ffeff, #feccfdff",procedural,atmospheric
light-whisper,Light Whisper,Procedural Urban,6,"#113b2cff, #227657ff, #34b180ff, #61d0a2ff, #9ce1c3ff, #d7f3e6ff",procedural,urban
lilac-frost-array,Lilac Frost Array,Purple & Airy,6,"#1e1b4bff, #312e81ff, #4f46e5ff, #7c3aedff, #a78bfaff, #c4b5fdff","purple, airy","Lilac, Frost"
liquid-bloom-3,Liquid Bloom 3,Procedural Sci-Fi,6,"#dcdbefff, #b3a6d7ff, #9772bfff, #83479eff, #642f69ff, #341730ff",procedural,sci-fi
liquid-dust,Liquid Dust,Procedural Tech,6,"#f1cefcff, #e085f8ff, #d13cf5ff, #b60adaff, #7c0791ff, #3f0348ff",procedural,tech
liquid-echo,Liquid Echo,Procedural Industrial,6,"#152737ff, #2a5e6eff, #3fa5a4ff, #6bc6afff, #a3dbc0ff, #daf0e0ff",procedural,industrial
liquid-echo-2,Liquid Echo 2,Procedural Tech,6,"#462d05ff, #8d350bff, #d41610ff, #f04170ff, #f588c5ff, #fbcff4ff",procedural,tech
liquid-horizon,Liquid Horizon,Procedural Organic,6,"#163628ff, #2c6c4fff, #42a274ff, #6ec397ff, #a4dabcff, #daf0e3ff",procedural,organic
logic-layer,Logic Layer,Modern Data Dashboards,6,"#0f172aff, #1e293bff, #334155ff, #475569ff, #64748bff, #94a3b8ff","professional, clean",Data Visualization
lunar-abyss,Lunar Abyss,Procedural Industrial,6,"#ead8f2ff, #ca9ee0ff, #a864cdff, #8237aeff, #552474ff, #2a123aff",procedural,industrial
lunar-abyss-2,Lunar Abyss 2,Procedural Atmospheric,6,"#1a2132ff, #344964ff, #4e7897ff, #78a7b9ff, #aacdd3ff, #ddededff",procedural,atmospheric
lunar-breeze-3,Lunar Breeze 3,Procedural Natural,6,"#440740ff, #890f63ff, #ce1769ff, #ea4769ff, #f28f8cff, #f9dcd1ff",procedural,natural
lunar-dream,Lunar Dream,Procedural Cinematic,6,"#101f3bff, #214d77ff, #328ab2ff, #60c1d1ff, #9be2e0ff, #d7f3edff",procedural,cinematic
lunar-flame-3,Lunar Flame 3,Procedural Natural,6,"#e9f8d2ff, #c0ed90ff, #8be34eff, #53c61eff, #2b8414ff, #10420aff",procedural,natural
marathon-grey,Marathon Grey,Athletic Edge,6,"#461905ff, #8d490bff, #d49111ff, #efd342ff, #f3f589ff, #f2fbcfff",expressive,athletic
marble-modern,Marble Modern,Minimalist Portfolio & Marketing,6,"#f9fafbff, #f3f4f6ff, #e5e7ebff, #d1d5dbff, #9ca3afff, #4b5563ff","architectural, cool, professional",Modernism
mediterranean-villa,Mediterranean Villa,Architectural & Interior,6,"#7c2d12ff, #9a3412ff, #c2410cff, #ea580cff, #f97316ff, #fb923cff",architectural,Interior
metro-orchard,Metro Orchard,Urban & Fresh,6,"#202124ff, #5f6368ff, #34a853ff, #fbbc04ff, #ea4335ff, #f8fafdff","urban, fresh","Metro, Food"
midnight-glow,Midnight Glow,Procedural Abstract,6,"#153c10ff, #2f7820ff, #4db430ff, #7cd35eff, #b0e39aff, #e0f4d6ff",procedural,abstract
midnight-mist,Midnight Mist,Procedural Atmospheric,6,"#fdcde5ff, #fb82d2ff, #f938d8ff, #df05deff, #7d0395ff, #32014aff",procedural,atmospheric
midnight-storm-2,Midnight Storm 2,Procedural Minimalist,6,"#d2f8d7ff, #92ee8fff, #69e54cff, #58c81dff, #4d8513ff, #2f4209ff",procedural,minimalist
moby-dick-abyssal,Moby Dick Abyssal,Literary Journeys,6,"#31281aff, #635935ff, #959250ff, #afb77aff, #c6d2acff, #e5edddff",expressive,literary
modern-canvas,Modern Canvas,Procedural Sci-Fi,6,"#393012ff, #734f25ff, #ad5b37ff, #cd6b64ff, #df9ea9ff, #f2d8e3ff",procedural,sci-fi
modern-logic-3,Modern Logic 3,Procedural Abstract,6,"#183418ff, #396830ff, #639c49ff, #97bd74ff, #c5d6a8ff, #ebeedcff",procedural,abstract
modern-matrix-2,Modern Matrix 2,Procedural Atmospheric,6,"#4a4402ff, #949404ff, #cede06ff, #dbf839ff, #dffb83ff, #eefdcdff",procedural,atmospheric
modern-spectrum-2,Modern Spectrum 2,Procedural Cinematic,6,"#d5e8f5ff, #97c1e6ff, #5994d8ff, #2b63baff, #1c3b7cff, #0e1a3eff",procedural,cinematic
modern-vibe,Modern Vibe,Professional & SaaS,6,"#895eb3ff, #fad372ff, #db726dff, #f7942cff, #404c95ff, #a9d03aff",professional,Professional
modern-whisper-2,Modern Whisper 2,Procedural Cosmic,6,"#d5f5f4ff, #96dbe8ff, #57a8daff, #2863bcff, #1b2c7dff, #0f0d3eff",procedural,cosmic
muted-storm,Muted Storm,Procedural Sci-Fi,6,"#353e0dff, #7d761bff, #bc8d29ff, #da8f57ff, #e8a596ff, #f5d5d7ff",procedural,sci-fi
muted-void-3,Muted Void 3,Procedural Tech,6,"#35161cff, #6b2d37ff, #a0444fff, #c17077ff, #d8a5a8ff, #efdbdbff",procedural,tech
mystic-void-2,Mystic Void 2,Procedural Industrial,6,"#321734ff, #522f69ff, #62479dff, #7372bfff, #a7b4d7ff, #dbe7efff",procedural,industrial
nebula-orchid-array,Nebula Orchid Array,Purple & Cosmic,6,"#080012ff, #18002fff, #2f075eff, #5a189aff, #8f2fd1ff, #c026d3ff","purple, cosmic","Nebula, Orchid"
neo-noir-cyan,Neo-Noir Cyan,Cinematic,6,"#082f49ff, #0c4a6eff, #075985ff, #0369a1ff, #0ea5e9ff, #38bdf8ff","cold, futuristic",Cyberpunk
neon-monastery,Neon Monastery,Dark & Spiritual,6,"#07020dff, #3c096cff, #c77dffff, #ff9e00ff, #00f5d4ff, #f8f7ffff","dark, luminous","Cyber, Spiritual"
neon-oasis-3,Neon Oasis 3,Procedural Urban,6,"#391335ff, #722663ff, #ab3988ff, #cb66a2ff, #de9fbeff, #f2d8e2ff",procedural,urban
neon-shadow,Neon Shadow,Procedural Cosmic,6,"#214209ff, #4d8513ff, #84c71dff, #b7e44dff, #dbee90ff, #f4f8d2ff",procedural,cosmic
neon-spectrum,Neon Spectrum,Procedural Cinematic,6,"#3f0d18ff, #7e1a2fff, #bd2744ff, #db566dff, #e995a3ff, #f6d4d9ff",procedural,cinematic
obsidian-circuit-array,Obsidian Circuit Array,Black & Technical,6,"#030304ff, #0a0a0fff, #12121aff, #1f2937ff, #374151ff, #4b5563ff","black, technical","Circuit, Developer"
obsidian-dusk,Obsidian Dusk,Procedural Cinematic,6,"#283c10ff, #527820ff, #7bb530ff, #a0d35eff, #c4e49aff, #e7f4d6ff",procedural,cinematic
ocean-canvas,Ocean Canvas,Procedural Sci-Fi,6,"#e8ddedff, #bdaad3ff, #8677baff, #4d4e97ff, #334065ff, #192532ff",procedural,sci-fi
ocean-core,Ocean Core,Procedural Cinematic,6,"#f6d4f1ff, #ea94dcff, #dd54c9ff, #c025a9ff, #801871ff, #400c38ff",procedural,cinematic
ocean-dream,Ocean Dream,Procedural Cosmic,6,"#f1d9e4ff, #dda1afff, #c9686bff, #a8503cff, #704428ff, #382914ff",procedural,cosmic
ocean-mist,Ocean Mist,Procedural Abstract,6,"#01054aff, #070395ff, #1f05e0ff, #6037faff, #a682fcff, #dfcdfdff",procedural,abstract
ocean-oasis-2,Ocean Oasis 2,Procedural Organic,6,"#dddfedff, #b2abd3ff, #9778b9ff, #864e96ff, #643461ff, #321a29ff",procedural,organic
ocean-pulse,Ocean Pulse,Procedural Industrial,6,"#162036ff, #2c396cff, #4248a3ff, #736ec3ff, #afa4daff, #e1daf0ff",procedural,industrial
ocean-spark,Ocean Spark,Procedural Atmospheric,6,"#3c0843ff, #771187ff, #b11acbff, #cf4ae7ff, #e08ef0ff, #f2d1f9ff",procedural,atmospheric
ocean-tide-3,Ocean Tide 3,Procedural Sci-Fi,6,"#0d3e30ff, #1b7d4bff, #29bc51ff, #57da5fff, #a3e896ff, #e1f5d5ff",procedural,sci-fi
ocean-wave-3,Ocean Wave 3,Procedural Vintage,6,"#381337ff, #672771ff, #873aaaff, #9967caff, #b4a0deff, #dcd9f1ff",procedural,vintage
oxidized-copper,Oxidized Copper,Minerals,6,"#042f2eff, #115e59ff, #0f766eff, #0d9488ff, #14b8a6ff, #2dd4bfff","minerals, professional",Modern
pastel-dawn-2,Pastel Dawn 2,Procedural Natural,6,"#3e2c0eff, #7c4f1cff, #bb682aff, #d98258ff, #e7a896ff, #f5d9d5ff",procedural,natural
pastel-shadow-2,Pastel Shadow 2,Procedural Vintage,6,"#393812ff, #736325ff, #ac7f38ff, #cc9065ff, #dfae9fff, #f2d9d8ff",procedural,vintage
pearl-signal-array,Pearl Signal Array,White & Interface,6,"#1f2937ff, #6b7280ff, #d1d5dbff, #f3f4f6ff, #f9fafbff, #ffffffff","white, bright","Signal, Interface"
porcelain-circuit-array,Porcelain Circuit Array,White & Technical,6,"#111827ff, #475569ff, #94a3b8ff, #cbd5e1ff, #e5e7ebff, #ffffffff","white, technical","Circuit, Developer"
prairie-signal,Prairie Signal,Open & Optimistic,6,"#283618ff, #588157ff, #dda15eff, #a8dadcff, #e63946ff, #f1faeeff","open, optimistic","Agriculture, Outdoor"
prime-number,Prime Number,Abstract Logic,6,"#360b41ff, #7f1682ff, #c322a9ff, #e051afff, #eb92bdff, #f7d3deff",expressive,abstract
quantum-canvas,Quantum Canvas,Procedural Sci-Fi,6,"#d4ecf6ff, #94c2e9ff, #5485ddff, #2541bfff, #19197fff, #160c3fff",procedural,sci-fi
quantum-matrix,Quantum Matrix,Procedural Industrial,6,"#f4feccff, #fcf581ff, #fbbe36ff, #e16604ff, #961f02ff, #4b0105ff",procedural,industrial
quantum-pulse-4,Quantum Pulse 4,Procedural Abstract,6,"#f0dadfff, #d9a4a9ff, #c3706eff, #a25043ff, #6c3d2cff, #362216ff",procedural,abstract
radiant-oasis,Radiant Oasis,Procedural Industrial,6,"#470411ff, #8f0949ff, #d70da5ff, #ed3ff2ff, #d487f7ff, #e1cffbff",procedural,industrial
radiant-realm-3,Radiant Realm 3,Procedural Atmospheric,6,"#f3e5d7ff, #e2c99bff, #d1bb60ff, #b2ad32ff, #6d7721ff, #303b10ff",procedural,atmospheric
rio-carnival,Rio Carnival,Urban,6,"#e11d48ff, #2563ebff, #10b981ff, #f59e0bff, #9333eaff, #f43f5eff","festive, energetic",Tropical City
roaring-20s,Roaring 20s,Historical,6,"#000000ff, #111827ff, #d97706ff, #fbbf24ff, #fde68aff, #ffffffff","energetic, glamorous",Art Deco
royal-purple,Royal Purple,Thematic Collection,6,"#240046ff, #3c096cff, #5a189aff, #7b2cbfff, #9d4eddff, #c77dffff",,Thematic Collection
ruby-ledger-array,Ruby Ledger Array,Red & Professional,6,"#1f0a0cff, #3b0d11ff, #7f1d1dff, #b91c1cff, #dc2626ff, #f97316ff","red, professional","Finance, Reports"
rustic-echo-2,Rustic Echo 2,Procedural Abstract,6,"#27301cff, #4b6038ff, #6c9154ff, #8eb47dff, #b5d0aeff, #e0ecdeff",procedural,abstract
rustic-echo-3,Rustic Echo 3,Procedural Natural,6,"#d7d8f3ff, #9f9ce2ff, #6f61d0ff, #4f33b1ff, #3c2276ff, #21113bff",procedural,natural
rustic-glow,Rustic Glow,Procedural Organic,6,"#054046ff, #0b8d88ff, #11d4b2ff, #42efbaff, #89f5c5ff, #cffbe2ff",procedural,organic
rustic-shadow,Rustic Shadow,Procedural Tech,6,"#f5edd5ff, #e7c597ff, #d88c59ff, #ba4b2bff, #7c211cff, #3e0e14ff",procedural,tech
rustic-shadow-2,Rustic Shadow 2,Procedural Minimalist,6,"#e3f9d1ff, #a0f08dff, #4ae756ff, #19cb57ff, #118759ff, #08433cff",procedural,minimalist
rustic-storm,Rustic Storm,Procedural Sci-Fi,6,"#38141aff, #702c28ff, #a8593dff, #c89669ff, #dccaa1ff, #f1eed9ff",procedural,sci-fi
rustic-wave,Rustic Wave,Procedural Organic,6,"#e6ecdeff, #b7d0adff, #7db57cff, #539263ff, #37614dff, #1b302cff",procedural,organic
saas-slate,SaaS Slate,Enterprise SaaS,6,"#0f172aff, #1e293bff, #334155ff, #475569ff, #64748bff, #94a3b8ff","professional, trustworthy","Corporate, Clean"
sandstorm-dust,Sandstorm Dust,Desert Secrets,6,"#3d2d0fff, #7a6b1eff, #b4b72dff, #bdd65bff, #c8e599ff, #e3f4d6ff",expressive,desert
sapphire-dawn,Sapphire Dawn,Procedural Atmospheric,6,"#f1d9e0ff, #dda0a1ff, #c97f68ff, #a9733bff, #716027ff, #373813ff",procedural,atmospheric
sapphire-echo-2,Sapphire Echo 2,Procedural Industrial,6,"#06462eff, #0c8c7fff, #12b3d2ff, #43a5eeff, #89aaf4ff, #d0d1faff",procedural,industrial
sapphire-ledger-array,Sapphire Ledger Array,Blue & Professional,6,"#0a2540ff, #12355bff, #1d4e89ff, #2563ebff, #2f80edff, #56ccf2ff","blue, professional","Finance, SaaS"
sapphire-tide,Sapphire Tide,Procedural Tech,6,"#453707ff, #8a6a0eff, #cf9b15ff, #ebb846ff, #f3d08bff, #faebd0ff",procedural,tech
sapphire-vibe-2,Sapphire Vibe 2,Procedural Sci-Fi,6,"#100c3fff, #191f7fff, #2643beff, #5581dcff, #95bbe9ff, #d4e8f6ff",procedural,sci-fi
slate-shingle,Slate Shingle,Natural,6,"#0f172aff, #1e293bff, #334155ff, #475569ff, #64748bff, #94a3b8ff",natural,Natural
solar-circuit-array,Solar Circuit Array,Yellow & Technical,6,"#171104ff, #422006ff, #a16207ff, #ca8a04ff, #eab308ff, #fde047ff","yellow, technical","Circuit, Developer"
solar-edge,Solar Edge,Procedural Organic,6,"#1f0349ff, #520692ff, #9609dcff, #d13bf6ff, #f184f9ff, #fccefaff",procedural,organic
solar-geometry,Solar Geometry,Procedural Cinematic,6,"#1d3319ff, #346632ff, #4b9a52ff, #76bb85ff, #a9d5b8ff, #dceee5ff",procedural,cinematic
solar-rhythm,Solar Rhythm,Procedural Abstract,6,"#363016ff, #676c2cff, #82a242ff, #91c36eff, #add9a4ff, #daf0dcff",procedural,abstract
solar-wind,Solar Wind,Celestial Mysteries,6,"#130744ff, #3d0f89ff, #7d16ceff, #c047eaff, #ea8cf2ff, #f9d1f5ff",expressive,celestial
solstice-fire,Solstice Fire,Seasonal Festivals,6,"#480303ff, #912007ff, #da550bff, #f4a03dff, #f8d885ff, #fcf7ceff",expressive,seasonal
stellar-horizon-2,Stellar Horizon 2,Procedural Cosmic,6,"#24410aff, #308315ff, #26c420ff, #50e16aff, #91ecb5ff, #d3f7e9ff",procedural,cosmic
stellar-realm,Stellar Realm,Procedural Organic,6,"#d9f4d6ff, #a5e499ff, #76d45dff, #51b62fff, #3a791fff, #1f3c0fff",procedural,organic
stellar-tide-3,Stellar Tide 3,Procedural Tech,6,"#2b2e1dff, #555d3bff, #7d8b59ff, #a0af82ff, #c2cdb1ff, #e6ebdfff",procedural,tech
stellar-zenith-2,Stellar Zenith 2,Procedural Natural,6,"#ebe4dfff, #cec3afff, #b2ac7fff, #878f56ff, #505f39ff, #232f1cff",procedural,natural
sunset-boulevard,Sunset Boulevard,Vibrant & Pop,6,"#ff0000ff, #ff4d00ff, #ff8e00ff, #ffc900ff, #ffee00ff, #d4ff00ff",warm,Vibrant
synth-aesthetic,Synth Aesthetic,Procedural Natural,6,"#393f0cff, #7f7719ff, #be9626ff, #dc9e55ff, #e9b295ff, #f6dad4ff",procedural,natural
synth-canvas,Synth Canvas,Procedural Cinematic,6,"#1d3418ff, #416830ff, #6d9c49ff, #9ebd74ff, #c9d6a8ff, #eceedcff",procedural,cinematic
synth-glaze-3,Synth Glaze 3,Procedural Organic,6,"#131c39ff, #262972ff, #4b39abff, #8966cbff, #c19fdeff, #ebd8f2ff",procedural,organic
synth-logic-2,Synth Logic 2,Procedural Industrial,6,"#392a13ff, #724126ff, #ac4339ff, #cc6576ff, #df9fbaff, #f2d8eaff",procedural,industrial
synthwave-neon,Synthwave Neon,Musical Rhythms,6,"#261339ff, #5a2672ff, #9c39acff, #cc65c7ff, #df9fd1ff, #f2d8e8ff",expressive,musical
tangerine-signal-array,Tangerine Signal Array,Orange & Interface,6,"#231006ff, #7c2d12ff, #c2410cff, #ea580cff, #fb923cff, #fed7aaff","orange, bright","Signal, Interface"
tectonic-shift,Tectonic Shift,Earth's Core,6,"#481803ff, #914907ff, #da930bff, #f4d73dff, #f6f885ff, #f3fcceff",expressive,earth's
urban-canvas-2,Urban Canvas 2,Procedural Minimalist,6,"#1e242eff, #3c445cff, #5b618aff, #8385aeff, #b4b2ccff, #e2e0eaff",procedural,minimalist
urban-glaze,Urban Glaze,Procedural Vintage,6,"#064516ff, #0d8b45ff, #13d18dff, #44edd2ff, #8af0f3ff, #d0f0faff",procedural,vintage
urban-zenith-2,Urban Zenith 2,Procedural Urban,6,"#221c30ff, #4f3860ff, #855490ff, #b37eb0ff, #d0aec6ff, #ecdee4ff",procedural,urban
vapor-grid,Vapor Grid,Digital,6,"#2e1065ff, #5b21b6ff, #8b5cf6ff, #c7d2feff, #ec4899ff, #fbcfe8ff",digital,Digital
velvet-dusk,Velvet Dusk,Procedural Natural,6,"#f0dadcff, #dba3a6ff, #c56c6cff, #a44440ff, #6d312bff, #361a15ff",procedural,natural
velvet-night,Velvet Night,Textiles,6,"#020617ff, #0f172aff, #1e293bff, #334155ff, #475569ff, #64748bff","minimal, warm",Textiles
verdant-circuit,Verdant Circuit,Nature & Tech,6,"#06130bff, #123c24ff, #1f8a4cff, #79d66bff, #d6f7a3ff, #f7fff2ff","natural, energetic","Eco Tech, Dashboard"
vintage-bordeaux,Vintage Bordeaux,Culinary,6,"#450a0aff, #7f1d1dff, #b91c1cff, #ef4444ff, #fca5a5ff, #fee2e2ff","minimal, warm",Culinary
vintage-edge,Vintage Edge,Procedural Cosmic,6,"#440907ff, #890f17ff, #ce1735ff, #ea4772ff, #f28cb1ff, #f9d1e3ff",procedural,cosmic
vintage-glow,Vintage Glow,Procedural Cinematic,6,"#351f17ff, #6a2e2eff, #a04560ff, #c170a0ff, #d8a6d2ff, #ebdbefff",procedural,cinematic
vintage-state,Vintage State,Procedural Industrial,6,"#daf6d4ff, #94e99eff, #54dd8dff, #25bf94ff, #197d7fff, #0c2f3fff",procedural,industrial
vintage-tide-3,Vintage Tide 3,Procedural Vintage,6,"#3c380fff, #79711fff, #b6ab2eff, #d5cd5cff, #e5e099ff, #f4f3d6ff",procedural,vintage
vintage-whisper,Vintage Whisper,Procedural Natural,6,"#113b23ff, #227643ff, #33b25fff, #60d183ff, #9ce2aeff, #d7f3ddff",procedural,natural
violet-vineyard,Violet Vineyard,Purple & Layered,6,"#1e102fff, #4c1d95ff, #6d28d9ff, #a855f7ff, #d8b4feff, #faf5ffff","purple, layered","Vineyard, Design System"
wild-sunflower,Wild Sunflower,Floral Fantasy,6,"#3d0f38ff, #7a1e60ff, #b72d78ff, #d65b87ff, #e599a6ff, #f4d6d6ff",expressive,floral
90s-grunge,90s Grunge,Historical,7,"#450a0aff, #991b1bff, #3f6212ff, #ca8a04ff, #1e3a8aff, #3b82f6ff, #111827ff","raw, rebellious",Grunge
abstract-breeze-3,Abstract Breeze 3,Procedural Minimalist,7,"#3e0e34ff, #711a5fff, #a5268bff, #d13ab1ff, #dd6dc5ff, #e9a1d9ff, #f5d5eeff",procedural,minimalist
abstract-shadow,Abstract Shadow,Procedural Industrial,7,"#301933ff, #502d5eff, #694289ff, #7c5cafff, #9587c4ff, #b4b1d9ff, #dcdeeeff",procedural,industrial
abstract-zenith,Abstract Zenith,Procedural Sci-Fi,7,"#d3e4f7ff, #9cb7eeff, #657ce5ff, #2e33dcff, #2f1cafff, #2f1378ff, #220a41ff",procedural,sci-fi
amber-forge-spectrum,Amber Forge Spectrum,Orange & Industrial,7,"#1c0f05ff, #431407ff, #9a3412ff, #c2410cff, #f97316ff, #fbbf24ff, #ffedd5ff","orange, industrial","Forge, Manufacturing"
arcade-bloom,Arcade Bloom,Playful & Electric,7,"#111827ff, #8b5cf6ff, #ef4444ff, #22d3eeff, #22c55eff, #fde047ff, #fff7edff","playful, electric","Arcade, Retro"
autumn-leaves,Autumn Leaves,Nature & Elemental,7,"#3d0000ff, #5a1207ff, #903112ff, #bc5421ff, #de7c3eff, #f1a16dff, #f8c291ff",nature,Nature
bauhaus-primary,Bauhaus Primary,Architectural & Interior,7,"#991b1bff, #1e3a8aff, #a16207ff, #ffffffff, #111827ff, #4b5563ff, #9ca3afff",architectural,Interior
